hID,Impressions to CTA,Impressions to Views,Views to CTA,cluster
8314306257314172373,0.0010832410572432717,0.154831255115305,0.006996268656716417,1
8336062574476514323,2.7932335782402997e-06,0.0022498558034566916,0.001241516711403797,1
8372188379177610938,0.0,0.0009728958606135193,0.0,1
8375760032250575597,0.0,0.08307715378270976,0.0,1
8414914727694816129,0.00012120544322626852,0.07913613575009641,0.0015316067947646894,1
8422149395384548814,5.053354208705303e-06,0.004079002208660473,0.0012388701820205197,1
8492260024527373820,0.0006475015740369756,0.11335928109438498,0.005711941428932088,1
8656604149996040099,0.0,0.004510904007455732,0.0,1
8665597732422498011,0.0,0.42598684210526316,0.0,1
8730332546758421880,0.0003578366220222881,0.00793532010151916,0.04509416349238172,1
8731785131625450971,0.0,0.21158238172920066,0.0,1
8735396083632080696,0.0,0.00530621111232921,0.0,1
8788055168794252819,3.4758230649102932e-06,0.0007000001194764813,0.004965460673792176,1
8810924465866261077,8.90669700485593e-06,0.0010581156041768846,0.008417508417508417,1
8822912771073887057,0.0,0.0036278334904084556,0.0,1
8848978578121462276,0.0,0.23186721991701242,0.0,1
8851821862611495883,3.905299866218628e-06,0.0008696240593007511,0.004490790962428994,1
8910733059390721166,4.641537966790553e-06,0.0005848606135148396,0.007936143859810084,1
9037427525305013263,0.0,0.026097852028639616,0.0,1
9072525445443595335,0.0,0.41871345029239765,0.0,1
9101561297079122133,3.525952611804418e-06,0.0010316063447986766,0.0034179245112073496,1
9116484134483437854,1.0565394659181118e-06,0.0012527114008412748,0.0008434021317348742,1
9129771066674476010,8.287756945677596e-06,0.0009758693429491543,0.008492691163584809,3
9156091949506715822,2.8577673992609327e-06,0.00036283907106240417,0.007876129191085459,1
9168910570582924001,0.0,0.006381131549609811,0.0,1
9200052410511691788,0.0,0.0013093517711242825,0.0,1
